geography_code,date,Median (£)
E08000008,Dec 2011,108000.0
E08000009,Dec 2011,185000.0
E08000010,Dec 2011,109950.0
E08000011,Dec 2011,105475.0
E08000012,Dec 2011,110500.0
E08000013,Dec 2011,107000.0
E08000014,Dec 2011,140000.0
E08000015,Dec 2011,135950.0
E06000010,Dec 2011,88000.0
E06000011,Dec 2011,138500.0
E06000012,Dec 2011,110000.0
E06000013,Dec 2011,112000.0
E06000014,Dec 2011,173375.0
E07000163,Dec 2011,175000.0
E07000164,Dec 2011,200000.0
E07000165,Dec 2011,215000.0
E07000166,Dec 2011,180000.0
E07000167,Dec 2011,179000.0
E07000168,Dec 2011,145000.0
E07000169,Dec 2011,158000.0
E08000016,Dec 2011,104950.0
E08000017,Dec 2011,110000.0
E08000018,Dec 2011,115000.0
E08000019,Dec 2011,122000.0
E08000032,Dec 2011,118000.0
E08000033,Dec 2011,117000.0
E08000034,Dec 2011,123000.0
E08000035,Dec 2011,140000.0
E08000036,Dec 2011,118000.0
E06000015,Dec 2011,119000.0
E06000016,Dec 2011,122000.0
E06000017,Dec 2011,204000.0
E06000018,Dec 2011,95000.0
E07000032,Dec 2011,125000.0
E07000033,Dec 2011,95000.0
E07000034,Dec 2011,117000.0
E07000035,Dec 2011,197500.0
E07000036,Dec 2011,117500.0
E07000037,Dec 2011,150000.0
E07000038,Dec 2011,143500.0
E07000039,Dec 2011,142500.0
E07000129,Dec 2011,155000.0
E07000130,Dec 2011,154000.0
E07000131,Dec 2011,187000.0
E07000132,Dec 2011,149000.0
E07000133,Dec 2011,157500.0
E07000134,Dec 2011,144995.0
E07000135,Dec 2011,150000.0
E07000136,Dec 2011,120000.0
E07000137,Dec 2011,130642.5
E07000138,Dec 2011,119000.0
E07000139,Dec 2011,144141.5
E07000140,Dec 2011,130000.0
E07000141,Dec 2011,152625.0
E07000142,Dec 2011,139000.0
E06000061,Dec 2011,133000.0
E06000062,Dec 2011,162000.0
E07000170,Dec 2011,110000.0
E07000171,Dec 2011,123775.0
E07000172,Dec 2011,130000.0
E07000173,Dec 2011,130000.0
E07000174,Dec 2011,105000.0
E07000175,Dec 2011,138500.0
E07000176,Dec 2011,190000.0
E06000019,Dec 2011,180000.0
E06000020,Dec 2011,135950.0
E06000021,Dec 2011,85000.0
E06000051,Dec 2011,171000.0
E07000192,Dec 2011,123500.0
E07000193,Dec 2011,134000.0
E07000194,Dec 2011,174475.0
E07000195,Dec 2011,121250.0
E07000196,Dec 2011,170000.0
E07000197,Dec 2011,157000.0
E07000198,Dec 2011,135000.0
E07000199,Dec 2011,131000.0
E07000218,Dec 2011,142000.0
E07000219,Dec 2011,125000.0
E07000220,Dec 2011,152500.0
E07000221,Dec 2011,231250.0
E07000222,Dec 2011,205000.0
E07000234,Dec 2011,202500.0
E07000235,Dec 2011,209995.0
E07000236,Dec 2011,141000.0
E07000237,Dec 2011,158250.0
E07000238,Dec 2011,200000.0
E07000239,Dec 2011,145000.0
E08000025,Dec 2011,125950.0
E08000026,Dec 2011,122000.0
E08000027,Dec 2011,127000.0
E08000028,Dec 2011,110000.0
E08000029,Dec 2011,199500.0
E08000030,Dec 2011,124999.0
E08000031,Dec 2011,115000.0
E06000031,Dec 2011,130000.0
E06000032,Dec 2011,150000.0
E06000033,Dec 2011,180000.0
E06000034,Dec 2011,170000.0
E06000055,Dec 2011,178750.0
E06000056,Dec 2011,189950.0
E07000008,Dec 2011,264000.0
E07000009,Dec 2011,185000.0
E07000010,Dec 2011,132000.0
E07000011,Dec 2011,175000.0
E07000012,Dec 2011,242000.0
E07000066,Dec 2011,180000.0
E07000067,Dec 2011,185000.0
E07000068,Dec 2011,259500.0
E07000069,Dec 2011,190000.0
E07000070,Dec 2011,220000.0
E07000071,Dec 2011,177500.0
E07000072,Dec 2011,280000.0
E07000073,Dec 2011,173000.0
E07000074,Dec 2011,215750.0
E07000075,Dec 2011,208000.0
E07000076,Dec 2011,151500.0
E07000077,Dec 2011,272950.0
E07000095,Dec 2011,220000.0
E07000096,Dec 2011,241750.0
E07000098,Dec 2011,280000.0
E07000099,Dec 2011,222000.0
E07000102,Dec 2011,296000.0
E07000103,Dec 2011,215000.0
E07000143,Dec 2011,150000.0
E07000144,Dec 2011,168000.0
E07000145,Dec 2011,127500.0
E07000146,Dec 2011,150000.0
E07000147,Dec 2011,172000.0
E07000148,Dec 2011,138000.0
E07000149,Dec 2011,175000.0
E07000200,Dec 2011,190000.0
E07000202,Dec 2011,130000.0
E07000203,Dec 2011,175000.0
E07000240,Dec 2011,340000.0
E07000241,Dec 2011,240000.0
E07000242,Dec 2011,260000.0
E07000243,Dec 2011,167500.0
E07000244,Dec 2011,172250.0
E07000245,Dec 2011,167000.0
E09000001,Dec 2011,465000.0
E09000002,Dec 2011,170000.0
E09000003,Dec 2011,325000.0
E09000004,Dec 2011,215000.0
E09000005,Dec 2011,300000.0
E09000006,Dec 2011,275000.0
E09000007,Dec 2011,485000.0
E09000008,Dec 2011,220000.0
E09000009,Dec 2011,293000.0
E09000010,Dec 2011,240000.0
E09000011,Dec 2011,249995.0
E09000012,Dec 2011,310000.0
E09000013,Dec 2011,465000.0
E09000014,Dec 2011,305000.0
E09000015,Dec 2011,293000.0
E09000016,Dec 2011,220000.0
E09000017,Dec 2011,249950.0
E09000018,Dec 2011,250000.0
E09000019,Dec 2011,399995.0
E09000020,Dec 2011,792800.0
E09000021,Dec 2011,300000.0
E09000022,Dec 2011,310000.0
E09000023,Dec 2011,240000.0
E09000024,Dec 2011,295000.0
E09000025,Dec 2011,219000.0
E09000026,Dec 2011,250000.0
E09000027,Dec 2011,420000.0
E09000028,Dec 2011,320000.0
E09000029,Dec 2011,233000.0
E09000030,Dec 2011,300000.0
E09000031,Dec 2011,231500.0
E09000032,Dec 2011,390000.0
E09000033,Dec 2011,600000.0
E06000035,Dec 2011,149500.0
E06000036,Dec 2011,224950.0
E06000037,Dec 2011,247000.0
E06000038,Dec 2011,190000.0
E06000039,Dec 2011,190000.0
E06000040,Dec 2011,327500.0
E06000041,Dec 2011,275000.0
E06000042,Dec 2011,175000.0
E06000043,Dec 2011,240000.0
E06000044,Dec 2011,149000.0
E06000045,Dec 2011,160000.0
E06000046,Dec 2011,170000.0
E06000060,Dec 2011,269950.0
E07000061,Dec 2011,174000.0
E07000062,Dec 2011,145000.0
E07000063,Dec 2011,230000.0
E07000064,Dec 2011,215000.0
E07000065,Dec 2011,230000.0
E07000084,Dec 2011,211177.0
E07000085,Dec 2011,260000.0
E07000086,Dec 2011,200000.0
E07000087,Dec 2011,204500.0
E07000088,Dec 2011,143000.0
E07000089,Dec 2011,285000.0
E07000090,Dec 2011,185000.0
E07000091,Dec 2011,243500.0
E07000092,Dec 2011,200000.0
E07000093,Dec 2011,234500.0
E07000094,Dec 2011,292500.0
E07000105,Dec 2011,178000.0
E07000106,Dec 2011,200000.0
E07000107,Dec 2011,185000.0
E07000108,Dec 2011,157000.0
E07000109,Dec 2011,180000.0
E07000110,Dec 2011,197500.0
E07000111,Dec 2011,282000.0
E07000112,Dec 2011,175000.0
E07000113,Dec 2011,156000.0
E07000114,Dec 2011,154000.0
E07000115,Dec 2011,235000.0
E07000116,Dec 2011,245000.0
E07000177,Dec 2011,210000.0
E07000178,Dec 2011,260000.0
E07000179,Dec 2011,270000.0
E07000180,Dec 2011,245000.0
E07000181,Dec 2011,237500.0
E07000207,Dec 2011,393950.0
E07000208,Dec 2011,320000.0
E07000209,Dec 2011,295000.0
E07000210,Dec 2011,343750.0
E07000211,Dec 2011,265000.0
E07000212,Dec 2011,270000.0
E07000213,Dec 2011,250000.0
E07000214,Dec 2011,275000.0
E07000215,Dec 2011,291475.0
E07000216,Dec 2011,325000.0
E07000217,Dec 2011,250000.0
E07000223,Dec 2011,202500.0
E07000224,Dec 2011,200000.0
E07000225,Dec 2011,265000.0
E07000226,Dec 2011,181250.0
E07000227,Dec 2011,268500.0
E07000228,Dec 2011,249475.0
E07000229,Dec 2011,195000.0
E06000022,Dec 2011,230000.0
E06000023,Dec 2011,170000.0
E06000024,Dec 2011,184000.0
E06000025,Dec 2011,180000.0
E06000026,Dec 2011,142000.0
E06000027,Dec 2011,161000.0
E06000030,Dec 2011,150000.0
E06000052,Dec 2011,184000.0
E06000053,Dec 2011,335000.0
E06000054,Dec 2011,205000.0
E06000058,Dec 2011,206750.0
E06000059,Dec 2011,227000.0
E07000040,Dec 2011,225000.0
E07000041,Dec 2011,182500.0
E07000042,Dec 2011,184000.0
E07000043,Dec 2011,185000.0
E07000044,Dec 2011,235000.0
E07000045,Dec 2011,190000.0
E07000046,Dec 2011,175000.0
E07000047,Dec 2011,183750.0
E07000078,Dec 2011,192550.0
E07000079,Dec 2011,250000.0
E07000080,Dec 2011,170000.0
E07000081,Dec 2011,140000.0
E07000082,Dec 2011,185000.0
E07000083,Dec 2011,183000.0
E07000187,Dec 2011,179725.0
E07000188,Dec 2011,163000.0
E07000189,Dec 2011,175000.0
E07000246,Dec 2011,175250.0
W06000001,Dec 2011,140000.0
W06000002,Dec 2011,132000.0
W06000003,Dec 2011,145000.0
W06000004,Dec 2011,125000.0
W06000005,Dec 2011,137000.0
W06000006,Dec 2011,130000.0
W06000008,Dec 2011,167500.0
W06000009,Dec 2011,152500.0
W06000010,Dec 2011,125000.0
W06000011,Dec 2011,126950.0
W06000012,Dec 2011,96800.0
W06000013,Dec 2011,123500.0
W06000014,Dec 2011,165000.0
W06000015,Dec 2011,156000.0
W06000016,Dec 2011,89950.0
W06000018,Dec 2011,110000.0
W06000019,Dec 2011,71500.0
W06000020,Dec 2011,118125.0
W06000021,Dec 2011,190000.0
W06000022,Dec 2011,125000.0
W06000023,Dec 2011,155000.0
W06000024,Dec 2011,85000.0
E06000001,Mar 2012,101000.0
E06000002,Mar 2012,102000.0
E06000003,Mar 2012,111017.0
E06000004,Mar 2012,124950.0
E06000005,Mar 2012,120000.0
E06000047,Mar 2012,100000.0
E06000057,Mar 2012,135000.0
E08000021,Mar 2012,130000.0
E08000022,Mar 2012,131000.0
E08000023,Mar 2012,103000.0
E08000024,Mar 2012,105000.0
E08000037,Mar 2012,117000.0
E06000006,Mar 2012,115000.0
E06000007,Mar 2012,148000.0
E06000008,Mar 2012,95000.0
E06000009,Mar 2012,97432.5
E06000049,Mar 2012,172000.0
E06000050,Mar 2012,158000.0
E07000026,Mar 2012,130000.0
E07000027,Mar 2012,95000.0
E07000028,Mar 2012,120000.0
E07000029,Mar 2012,110000.0
E07000030,Mar 2012,167500.0
E07000031,Mar 2012,190000.0
E07000117,Mar 2012,75000.0
E07000118,Mar 2012,145000.0
E07000119,Mar 2012,155000.0
E07000120,Mar 2012,85000.0
E07000121,Mar 2012,125000.0
E07000122,Mar 2012,83000.0
E07000123,Mar 2012,120000.0
E07000124,Mar 2012,186000.0
E07000125,Mar 2012,113500.0
E07000126,Mar 2012,140000.0
E07000127,Mar 2012,156750.0
E07000128,Mar 2012,135000.0
E08000001,Mar 2012,105000.0
E08000002,Mar 2012,120000.0
E08000003,Mar 2012,129000.0
E08000004,Mar 2012,105000.0
E08000005,Mar 2012,107000.0
E08000006,Mar 2012,112000.0
E08000007,Mar 2012,158500.0
E08000008,Mar 2012,108000.0
E08000009,Mar 2012,183000.0
E08000010,Mar 2012,109530.0
E08000011,Mar 2012,105000.0
E08000012,Mar 2012,110000.0
E08000013,Mar 2012,108000.0
E08000014,Mar 2012,140000.0
E08000015,Mar 2012,135500.0
E06000010,Mar 2012,88000.0
E06000011,Mar 2012,140000.0
E06000012,Mar 2012,110000.0
E06000013,Mar 2012,113000.0
E06000014,Mar 2012,173000.0
E07000163,Mar 2012,176000.0
E07000164,Mar 2012,200000.0
E07000165,Mar 2012,210000.0
E07000166,Mar 2012,178975.0
E07000167,Mar 2012,175999.5
E07000168,Mar 2012,143000.0
E07000169,Mar 2012,160000.0
E08000016,Mar 2012,104950.0
E08000017,Mar 2012,110000.0
E08000018,Mar 2012,114000.0
E08000019,Mar 2012,124000.0
E08000032,Mar 2012,116000.0
E08000033,Mar 2012,115000.0
E08000034,Mar 2012,123000.0
E08000035,Mar 2012,142500.0
E08000036,Mar 2012,118000.0
E06000015,Mar 2012,120000.0
E06000016,Mar 2012,123000.0
E06000017,Mar 2012,200000.0
E06000018,Mar 2012,96000.0
E07000032,Mar 2012,125000.0
E07000033,Mar 2012,95000.0
E07000034,Mar 2012,115000.0
E07000035,Mar 2012,200000.0
E07000036,Mar 2012,119000.0
E07000037,Mar 2012,151000.0
E07000038,Mar 2012,145000.0
E07000039,Mar 2012,143995.0
E07000129,Mar 2012,155000.0
E07000130,Mar 2012,154000.0
E07000131,Mar 2012,185000.0
E07000132,Mar 2012,148000.0
E07000133,Mar 2012,159950.0
E07000134,Mar 2012,145000.0
E07000135,Mar 2012,150000.0
E07000136,Mar 2012,120000.0
E07000137,Mar 2012,130000.0
E07000138,Mar 2012,120000.0
E07000139,Mar 2012,145000.0
E07000140,Mar 2012,130000.0
E07000141,Mar 2012,153000.0
E07000142,Mar 2012,138000.0
E06000061,Mar 2012,131000.0
E06000062,Mar 2012,162500.0
E07000170,Mar 2012,110000.0
E07000171,Mar 2012,121500.0
E07000172,Mar 2012,130000.0
E07000173,Mar 2012,134000.0
E07000174,Mar 2012,103000.0
E07000175,Mar 2012,142000.0
E07000176,Mar 2012,189051.0
E06000019,Mar 2012,180000.0
E06000020,Mar 2012,137000.0
E06000021,Mar 2012,87000.0
E06000051,Mar 2012,170000.0
E07000192,Mar 2012,124000.0
E07000193,Mar 2012,131000.0
E07000194,Mar 2012,175000.0
E07000195,Mar 2012,124950.0
E07000196,Mar 2012,170000.0
E07000197,Mar 2012,157000.0
E07000198,Mar 2012,137500.0
E07000199,Mar 2012,133000.0
E07000218,Mar 2012,146500.0
E07000219,Mar 2012,125000.0
E07000220,Mar 2012,155000.0
E07000221,Mar 2012,232500.0
E07000222,Mar 2012,203750.0
E07000234,Mar 2012,203950.0
E07000235,Mar 2012,203000.0
E07000236,Mar 2012,142000.0
E07000237,Mar 2012,160000.0
E07000238,Mar 2012,195995.0
E07000239,Mar 2012,145000.0
E08000025,Mar 2012,128000.0
E08000026,Mar 2012,120797.5
E08000027,Mar 2012,128000.0
E08000028,Mar 2012,110000.0
E08000029,Mar 2012,197900.0
E08000030,Mar 2012,124000.0
E08000031,Mar 2012,113000.0
E06000031,Mar 2012,130000.0
E06000032,Mar 2012,151500.0
E06000033,Mar 2012,182000.0
E06000034,Mar 2012,169995.0
E06000055,Mar 2012,178000.0
E06000056,Mar 2012,190000.0
E07000008,Mar 2012,264000.0
E07000009,Mar 2012,182500.0
E07000010,Mar 2012,132250.0
E07000011,Mar 2012,174000.0
E07000012,Mar 2012,240000.0
E07000066,Mar 2012,181000.0
E07000067,Mar 2012,182500.0
E07000068,Mar 2012,250000.0
E07000069,Mar 2012,193250.0
E07000070,Mar 2012,218000.0
E07000071,Mar 2012,179226.5
E07000072,Mar 2012,275000.0
E07000073,Mar 2012,172500.0
E07000074,Mar 2012,210000.0
E07000075,Mar 2012,207500.0
E07000076,Mar 2012,150000.0
E07000077,Mar 2012,270000.0
E07000095,Mar 2012,220000.0
E07000096,Mar 2012,240000.0
E07000098,Mar 2012,284500.0
E07000099,Mar 2012,220000.0
E07000102,Mar 2012,300000.0
E07000103,Mar 2012,217500.0
E07000143,Mar 2012,153750.0
E07000144,Mar 2012,169500.0
E07000145,Mar 2012,128000.0
E07000146,Mar 2012,150000.0
E07000147,Mar 2012,173000.0
E07000148,Mar 2012,138400.0
E07000149,Mar 2012,175000.0
E07000200,Mar 2012,185000.0
E07000202,Mar 2012,133000.0
E07000203,Mar 2012,178000.0
E07000240,Mar 2012,335000.0
E07000241,Mar 2012,235000.0
E07000242,Mar 2012,250000.0
E07000243,Mar 2012,167500.0
E07000244,Mar 2012,170250.0
E07000245,Mar 2012,165000.0
E09000001,Mar 2012,460000.0
E09000002,Mar 2012,170000.0
E09000003,Mar 2012,320000.0
E09000004,Mar 2012,215000.0
E09000005,Mar 2012,305000.0
E09000006,Mar 2012,275000.0
E09000007,Mar 2012,480000.0
E09000008,Mar 2012,220000.0
E09000009,Mar 2012,290000.0
E09000010,Mar 2012,239000.0
E09000011,Mar 2012,249500.0
E09000012,Mar 2012,305000.0
E09000013,Mar 2012,470000.0
E09000014,Mar 2012,302750.0
E09000015,Mar 2012,290050.0
E09000016,Mar 2012,217500.0
E09000017,Mar 2012,247750.0
E09000018,Mar 2012,250000.0
E09000019,Mar 2012,395000.0
E09000020,Mar 2012,800000.0
E09000021,Mar 2012,297500.0
E09000022,Mar 2012,307000.0
E09000023,Mar 2012,239000.0
E09000024,Mar 2012,285000.0
E09000025,Mar 2012,219000.0
E09000026,Mar 2012,250000.0
E09000027,Mar 2012,422750.0
E09000028,Mar 2012,320000.0
E09000029,Mar 2012,233000.0
E09000030,Mar 2012,295000.0
E09000031,Mar 2012,232250.0
E09000032,Mar 2012,390000.0
E09000033,Mar 2012,590000.0
E06000035,Mar 2012,149995.0
E06000036,Mar 2012,225000.0
E06000037,Mar 2012,242500.0
E06000038,Mar 2012,190000.0
E06000039,Mar 2012,190000.0
E06000040,Mar 2012,325000.0
E06000041,Mar 2012,275000.0
E06000042,Mar 2012,175000.0
E06000043,Mar 2012,239950.0
E06000044,Mar 2012,149995.0
E06000045,Mar 2012,160000.0
E06000046,Mar 2012,170000.0
E06000060,Mar 2012,265000.0
E07000061,Mar 2012,174250.0
E07000062,Mar 2012,147000.0
E07000063,Mar 2012,229000.0
E07000064,Mar 2012,215000.0
E07000065,Mar 2012,228000.0
E07000084,Mar 2012,212500.0
E07000085,Mar 2012,250000.0
E07000086,Mar 2012,200000.0
E07000087,Mar 2012,205000.0
E07000088,Mar 2012,143750.0
E07000089,Mar 2012,281500.0
E07000090,Mar 2012,185000.0
E07000091,Mar 2012,244995.0
E07000092,Mar 2012,200000.0
E07000093,Mar 2012,232000.0
E07000094,Mar 2012,287000.0
E07000105,Mar 2012,175000.0
E07000106,Mar 2012,200000.0
E07000107,Mar 2012,189747.5
E07000108,Mar 2012,157500.0
E07000109,Mar 2012,180000.0
E07000110,Mar 2012,200000.0
E07000111,Mar 2012,282000.0
E07000112,Mar 2012,175000.0
E07000113,Mar 2012,157972.5
E07000114,Mar 2012,150000.0
E07000115,Mar 2012,235000.0
E07000116,Mar 2012,245000.0
E07000177,Mar 2012,210000.0
E07000178,Mar 2012,250000.0
E07000179,Mar 2012,265000.0
E07000180,Mar 2012,245000.0
E07000181,Mar 2012,236000.0
E07000207,Mar 2012,382500.0
E07000208,Mar 2012,315000.0
E07000209,Mar 2012,292000.0
E07000210,Mar 2012,340000.0
E07000211,Mar 2012,250000.0
E07000212,Mar 2012,265000.0
E07000213,Mar 2012,249950.0
E07000214,Mar 2012,270500.0
E07000215,Mar 2012,286250.0
E07000216,Mar 2012,320500.0
E07000217,Mar 2012,250000.0
E07000223,Mar 2012,205000.0
E07000224,Mar 2012,203000.0
E07000225,Mar 2012,260000.0
E07000226,Mar 2012,182000.0
E07000227,Mar 2012,265000.0
E07000228,Mar 2012,248500.0
E07000229,Mar 2012,195000.0
E06000022,Mar 2012,227000.0
E06000023,Mar 2012,170000.0
E06000024,Mar 2012,185000.0
E06000025,Mar 2012,182000.0
E06000026,Mar 2012,143000.0
E06000027,Mar 2012,159000.0
E06000030,Mar 2012,150000.0
E06000052,Mar 2012,184000.0
E06000053,Mar 2012,365000.0
E06000054,Mar 2012,202500.0
E06000058,Mar 2012,206500.0
E06000059,Mar 2012,228000.0
E07000040,Mar 2012,220000.0
E07000041,Mar 2012,180000.0
E07000042,Mar 2012,182500.0
E07000043,Mar 2012,185000.0
E07000044,Mar 2012,231250.0
E07000045,Mar 2012,195000.0
E07000046,Mar 2012,175000.0
E07000047,Mar 2012,189972.5
E07000078,Mar 2012,195000.0
E07000079,Mar 2012,250000.0
E07000080,Mar 2012,167500.0
E07000081,Mar 2012,141972.5
E07000082,Mar 2012,187500.0
E07000083,Mar 2012,184000.0
E07000187,Mar 2012,179332.5
E07000188,Mar 2012,163000.0
E07000189,Mar 2012,174000.0
E07000246,Mar 2012,176000.0
W06000001,Mar 2012,142000.0
W06000002,Mar 2012,135250.0
W06000003,Mar 2012,143000.0
W06000004,Mar 2012,125000.0
W06000005,Mar 2012,138000.0
W06000006,Mar 2012,132250.0
W06000008,Mar 2012,165000.0
W06000009,Mar 2012,152500.0
W06000010,Mar 2012,125000.0
W06000011,Mar 2012,126000.0
W06000012,Mar 2012,98000.0
W06000013,Mar 2012,124000.0
W06000014,Mar 2012,165000.0
W06000015,Mar 2012,158000.0
W06000016,Mar 2012,90000.0
W06000018,Mar 2012,109000.0
W06000019,Mar 2012,74000.0
W06000020,Mar 2012,120000.0
W06000021,Mar 2012,195000.0
W06000022,Mar 2012,125000.0
W06000023,Mar 2012,155000.0
W06000024,Mar 2012,83000.0
E06000001,Jun 2012,100000.0
E06000002,Jun 2012,102553.0
E06000003,Jun 2012,115000.0
E06000004,Jun 2012,125000.0
E06000005,Jun 2012,120000.0
E06000047,Jun 2012,100000.0
E06000057,Jun 2012,135000.0
E08000021,Jun 2012,130000.0
E08000022,Jun 2012,132000.0
E08000023,Jun 2012,100000.0
E08000024,Jun 2012,105000.0
E08000037,Jun 2012,115000.0
E06000006,Jun 2012,115000.0
E06000007,Jun 2012,149995.0
E06000008,Jun 2012,99000.0
E06000009,Jun 2012,97000.0
E06000049,Jun 2012,170000.0
E06000050,Jun 2012,159550.0
E07000026,Jun 2012,133000.0
E07000027,Jun 2012,95000.0
E07000028,Jun 2012,120000.0
E07000029,Jun 2012,110000.0
E07000030,Jun 2012,165000.0
E07000031,Jun 2012,190000.0
E07000117,Jun 2012,75000.0
E07000118,Jun 2012,148950.0
E07000119,Jun 2012,156000.0
E07000120,Jun 2012,85000.0
E07000121,Jun 2012,125000.0
E07000122,Jun 2012,80000.0
E07000123,Jun 2012,120000.0
E07000124,Jun 2012,185000.0
E07000125,Jun 2012,112750.0
E07000126,Jun 2012,139950.0
E07000127,Jun 2012,157000.0
E07000128,Jun 2012,135000.0
E08000001,Jun 2012,105000.0
E08000002,Jun 2012,121500.0
E08000003,Jun 2012,125000.0
E08000004,Jun 2012,106000.0
E08000005,Jun 2012,109997.5
E08000006,Jun 2012,112500.0
E08000007,Jun 2012,160000.0
E08000008,Jun 2012,109540.0
E08000009,Jun 2012,184250.0
E08000010,Jun 2012,110000.0
E08000011,Jun 2012,105000.0
E08000012,Jun 2012,110000.0
E08000013,Jun 2012,109000.0
E08000014,Jun 2012,140000.0
E08000015,Jun 2012,136500.0
E06000010,Jun 2012,88000.0
E06000011,Jun 2012,143000.0
E06000012,Jun 2012,112000.0
E06000013,Jun 2012,115000.0
E06000014,Jun 2012,176000.0
E07000163,Jun 2012,172000.0
E07000164,Jun 2012,205000.0
E07000165,Jun 2012,212000.0
E07000166,Jun 2012,180000.0
E07000167,Jun 2012,174475.0
E07000168,Jun 2012,140000.0
E07000169,Jun 2012,159000.0
E08000016,Jun 2012,103000.0
E08000017,Jun 2012,109000.0
E08000018,Jun 2012,115500.0
E08000019,Jun 2012,124125.0
E08000032,Jun 2012,115000.0
E08000033,Jun 2012,115000.0
E08000034,Jun 2012,123000.0
E08000035,Jun 2012,141000.0
E08000036,Jun 2012,119972.5
E06000015,Jun 2012,122500.0
E06000016,Jun 2012,120000.0
E06000017,Jun 2012,207750.0
E06000018,Jun 2012,98000.0
E07000032,Jun 2012,125000.0
E07000033,Jun 2012,95000.0
E07000034,Jun 2012,116500.0
E07000035,Jun 2012,200000.0
E07000036,Jun 2012,120000.0
E07000037,Jun 2012,152000.0
E07000038,Jun 2012,144000.0
E07000039,Jun 2012,147500.0
E07000129,Jun 2012,153000.0
E07000130,Jun 2012,155000.0
E07000131,Jun 2012,185482.5
E07000132,Jun 2012,149000.0
E07000133,Jun 2012,162000.0
E07000134,Jun 2012,145000.0
E07000135,Jun 2012,146255.0
E07000136,Jun 2012,122000.0
E07000137,Jun 2012,129600.0
E07000138,Jun 2012,120000.0
E07000139,Jun 2012,146000.0
E07000140,Jun 2012,131000.0
E07000141,Jun 2012,153747.5
E07000142,Jun 2012,135000.0
E06000061,Jun 2012,131000.0
E06000062,Jun 2012,163000.0
E07000170,Jun 2012,110000.0
E07000171,Jun 2012,119950.0
E07000172,Jun 2012,130000.0
E07000173,Jun 2012,134000.0
E07000174,Jun 2012,100000.0
E07000175,Jun 2012,140000.0
E07000176,Jun 2012,190000.0
E06000019,Jun 2012,180000.0
E06000020,Jun 2012,139950.0
E06000021,Jun 2012,87500.0
E06000051,Jun 2012,168000.0
E07000192,Jun 2012,122000.0
E07000193,Jun 2012,131000.0
E07000194,Jun 2012,175000.0
E07000195,Jun 2012,123500.0
E07000196,Jun 2012,170250.0
E07000197,Jun 2012,157000.0
E07000198,Jun 2012,137500.0
E07000199,Jun 2012,129375.0
E07000218,Jun 2012,149950.0
E07000219,Jun 2012,125000.0
E07000220,Jun 2012,155000.0
E07000221,Jun 2012,235000.0
E07000222,Jun 2012,207250.0
E07000234,Jun 2012,202500.0
E07000235,Jun 2012,200000.0
E07000236,Jun 2012,140000.0
E07000237,Jun 2012,163000.0
E07000238,Jun 2012,194995.0
E07000239,Jun 2012,145000.0
E08000025,Jun 2012,126500.0
E08000026,Jun 2012,120000.0
E08000027,Jun 2012,128000.0
E08000028,Jun 2012,110000.0
E08000029,Jun 2012,199250.0
E08000030,Jun 2012,122000.0
E08000031,Jun 2012,113597.5
E06000031,Jun 2012,130000.0
E06000032,Jun 2012,150750.0
E06000033,Jun 2012,182000.0
E06000034,Jun 2012,167250.0
E06000055,Jun 2012,182000.0
E06000056,Jun 2012,193000.0
E07000008,Jun 2012,269975.0
E07000009,Jun 2012,182500.0
E07000010,Jun 2012,130000.0
E07000011,Jun 2012,175000.0
E07000012,Jun 2012,241602.5
E07000066,Jun 2012,185000.0
E07000067,Jun 2012,185000.0
E07000068,Jun 2012,265000.0
E07000069,Jun 2012,194000.0
E07000070,Jun 2012,220000.0
E07000071,Jun 2012,180000.0
E07000072,Jun 2012,280500.0
E07000073,Jun 2012,170000.0
E07000074,Jun 2012,211000.0
E07000075,Jun 2012,209997.5
E07000076,Jun 2012,152000.0
E07000077,Jun 2012,275000.0
E07000095,Jun 2012,225000.0
E07000096,Jun 2012,245000.0
E07000098,Jun 2012,290000.0
E07000099,Jun 2012,224997.5
E07000102,Jun 2012,305000.0
E07000103,Jun 2012,220000.0
E07000143,Jun 2012,155500.0
E07000144,Jun 2012,171000.0
E07000145,Jun 2012,130000.0
E07000146,Jun 2012,152500.0
E07000147,Jun 2012,173000.0
E07000148,Jun 2012,139000.0
E07000149,Jun 2012,175000.0
E07000200,Jun 2012,193000.0
E07000202,Jun 2012,133000.0
E07000203,Jun 2012,178255.5
E07000240,Jun 2012,340000.0
E07000241,Jun 2012,235000.0
E07000242,Jun 2012,250000.0
E07000243,Jun 2012,168000.0
E07000244,Jun 2012,170000.0
E07000245,Jun 2012,168000.0
E09000001,Jun 2012,460000.0
E09000002,Jun 2012,171000.0
E09000003,Jun 2012,322500.0
E09000004,Jun 2012,212000.0
E09000005,Jun 2012,313000.0
E09000006,Jun 2012,275000.0
E09000007,Jun 2012,485000.0
E09000008,Jun 2012,225000.0
E09000009,Jun 2012,299000.0
E09000010,Jun 2012,242000.0
E09000011,Jun 2012,248000.0
E09000012,Jun 2012,315000.0
E09000013,Jun 2012,475000.0
E09000014,Jun 2012,310000.0
E09000015,Jun 2012,299950.0
E09000016,Jun 2012,219000.0
E09000017,Jun 2012,249995.0
E09000018,Jun 2012,250000.0
E09000019,Jun 2012,405000.0
E09000020,Jun 2012,825000.0
E09000021,Jun 2012,305000.0
